SPEAKER_01	???
MSG_RFE_CTY_14	Wir lieferten uns einen erbitterten Kampf mit Tiamat, dem Chaos des Windes.<P>\nDoch wir waren seinen bösen Mächten nicht gewachsen. Seitdem hält er das Luftschloss besetzt.
MSG_RFE_CTY_15	Der Wind war die Quelle unserer Kraft. Doch Tiamat brachte sie zum Versiegen ...
MSG_RFE_CTY_16	Lasst Euer anmutiges Antlitz im Wasser spiegeln.<P>\nBäh! Ihr seht ja unglaublich schmutzig aus. Los, wascht Euch mit meinem Wasser den Dreck aus dem Gesicht.
MSG_GET_WARPCUBE_01	IcH wArTE ScHON sEhrrr lanGe ... <P>\nBe-beNutZt ... TeLePoRTaL ... ... LufffTsChloss ... VeRNicHtEt TiaMat ...
MSG_GET_WARPCUBE_02	Zzz ... krrrh ...
MSG_GET_WARPCUBE_03	Teleportal erhalten!
MSG_FAL_DAN_01	Iiih ... iiih ...
MSG_MRG_DAN_01	Brrrzzzt ... SeID iHr mEiNE ErrrScHaffEr?
MSG_MRG_DAN_02	UNsRr FReuNd ... ... eR IsT geGAnGEn ... Mit dEm TeLEpORtaL ...<P>\nUm Esss euCh zu üBerrrbRinGen ...
MSG_MRG_DAN_03	ÜbEr dEn WoLKen ... DaS LUftSchLosS ...<P>\nMiT deM TElePorTAl ... köNNt iHr es errEiCHen ...
MSG_WND_DAN_01	Tiamat wird analysiert ... Nach wie vor keine Schwächen vorhanden.
MSG_WND_DAN_02	VoN dIeSeR AusSichTspLatTfoRm kÖnnT IhR die WElTkOntiNenTe übRbLicKen.
MSG_WND_DAN_03	Dies ist der Altar des Windes. Die Quelle der Stürme und Orkane.
MSG_WND_DAN_04	Adamantite erhalten!
MSG_LOOK_WINDOW_01	Durch diese Glaskuppel könnt ihr die gesamte Welt überblicken.<P>\nFeuer, Erde, Wasser und Wind... Vier nebulöse Kräfte strömen an einen Ort.<P>\nEs ist der Mittelpunkt der vier Altäre: der Chaos-Tempel.
MSG_TIAMAT_01	Ihr Wichte habt Lich vernichtet und wagt es nun, mir, dem Chaos des Windes, unter die Augen zu treten?!
MSG_TIAMAT_02	Lich, Kali ... Sie waren schwach. Doch noch mehr erzürnt bin ich darüber, dass ihr es wagt, mir, dem Chaos des Windes, unter die Augen zu treten!
MSG_TIAMAT_03	Lich, Aquadon ... Sie waren schwach. Doch noch mehr erzürnt bin ich darüber, dass ihr es wagt, mir, dem Chaos des Windes, unter die Augen zu treten!
MSG_TIAMAT_04	Lich, Kali und Aquadon ... Diese räudigen Nichtsnutze. Dennoch bin ich überrascht, dass ihr Gesindel es so weit geschafft habt.
MSG_TIAMAT_05	Ich bin Tiamat, Chaos des Windes! Ich werde das Letzte sein, was eure neugierigen Augen sehen werden!
MSG_EPL_01	Die aus den Fugen geratene Zeit hat wieder in ihre Bahnen gefunden.
MSG_EPL_02	Das Band, das Vergangenheit und Zukunft unmittelbar zusammenführte, ist nun getrennt.
MSG_EPL_03	Und der über 2000 Jahre andauernde Kampf zwischen Gut und Böse endlich vorüber.
MSG_EPL_04	Das gleißende Schutzlicht der Kristalle hat sich einmal mehr über diese Welt gelegt und Wind, Wasser, Erde und Feuer wieder aufleben lassen.
MSG_EPL_05	Ein belangloses Missverständnis war es , das in Garlands Herzen einen über 2000 Jahre währenden Hass geschürt hatte.
MSG_EPL_06	Als sein von Hass erfülltes Herz auf die natürliche Kraft der vier Kristalle traf, nahm das Schicksal seinen Lauf.
MSG_EPL_07	Die Chaosse wurden geboren und Monster erwachten zum Leben.
MSG_EPL_08	Doch auch diese finstere Zeit wird nun einer hellen Zukunft weichen.
MSG_EPL_09	Das Gleichgewicht scheint wiederhergestellt.
MSG_EPL_10	Die vier Gefährten werden ein weiteres Mal durch die Zeit reisen. Doch dieses Mal werden sie in einer Welt ankommen, die sie gut kennen: ihrer Heimatwelt.
MSG_EPL_11	Prinzessin Sela und die Königin werden dort auf sie warten. Und Garland natürlich auch ...
MSG_EPL_12	Die Erinnerungen werden verblassen.
MSG_EPL_13	Wie die Zeit aus den Fugen geriet und Vergangenheit und Zukunft sich plötzlich verbanden.
MSG_EPL_14	Wie der Mut der vier Gefährten die Welt von der Dunkelheit befreite und das Licht zurückbrachte, welches alles Leben mit Glück und Freude erfüllt.
MSG_EPL_15	Dass all das tatsächlich geschah, wird in Vergessenheit geraten.
MSG_EPL_16	Denn nun gehört Vergangenes tatsächlich der Vergangenheit an.
MSG_EPL_17	Der Strom der Zeit ist zurück in seine Bahn gelenkt worden.
MSG_EPL_18	Völlig vergessen wird man die vier Gefährten und ihre Heldentaten jedoch trotzdem nicht. Sie werden weiterleben. Als vermeintliche Fantasiefiguren in Sagen und Märchen.
MSG_EPL_19	Zwerge, Elfen, ja sogar Drachen und Himmelmenschen werden ihren Nachkommen von den wagemutigen Kämpfern des Lichtes erzählen ...
MSG_EPL_20	Ihre Rückkehr steht kurz bevor. Die Erinnerungen an die unzähligen Gefahren und Abenteuer, die sie gemeinsam bestritten, sind tief in ihren Herzen verborgen.
MSG_EPL_21	Von nun an werden sie ihrer Wege gehen. Doch sie werden wachsam bleiben ...
MSG_EPL_22	Wir dürfen niemals vergessen, dass die Kräfte der Kristalle stets dem Guten dienen müssen.
MSG_EPL_23	Die Kraft des Lichtes darf nicht von der Dunkelheit überschattet werden.
MSG_EPL_24	Und vergessen wollen wir auch nicht, dass das hellste Licht aus deinem Herzen erstrahlt.
MSG_EPL_25	Denn du hast den 2000 Jahre währenden Kampf beendet ...
MSG_EPL_26	Möge diese Welt niemals vom rechten Weg abkommen.
MSG_EPL_27	Möge das Licht niemals der Dunkelheit anheimfallen.
MSG_EPL_28	Und mögen die wahren Kristalle stets in unseren Herzen ruhen.
MSG_EPL_29	Ohne dich wären wir ewig im Dunkeln geirrt.
MSG_EPL_30	Möge das Licht uns stets begleiten ...
MSG_MAP0A01_01	Herzlich willkommen! Eine Übernachtung kostet (KINGAKU) Gil. Na, wie wär’s?
MSG_MAP0A01_02	Beehrt uns bald wieder.
MSG_MAP0A01_03	Ich wünsche wohl zu ruhen.
MSG_MAP0A01_04	Um eine milde Gabe werdet ihr wohl nicht kommen.
MSG_MAP0A01_05	Löse dich von den Klauen des Todes, tapferer Krieger, und erwache zum Leben!
MSG_MAP0A01_06	Eine milde Gabe in Höhe von (KINGAKU) Gil werden die Götter sicher gutheißen. Einverstanden?
MSG_MAP0A01_07	Wer soll das Licht der Welt wieder erblicken dürfen?
MSG_MAP0A01_08	Seid stark in eurem Glauben. Mögen die Götter euch gnädig sein.
MSG_MAP0A01_09	Soll (SITAI) wieder das Licht der Welt erblicken dürfen?
MSG_OTHER_11	(ITEM_N) erhalten!
MSG_OTHER_12	(NUM) Gil erhalten!
MSG_OTHER_13	Leider kannst du nicht mehr davon tragen.
MSG_OTHER_14	Sie ist leer.
MSG_OTHER_18	Eine Falle!
MSG_OTHER_52	Nach draußen begeben?
THANKS_TO_EVERYONE	Mit herzlichstem Dank an\ndie Fans auf der ganzen Welt\nund das Team der Originalfassung.

