id,battle_background_asset_id,battle_bgm_asset_id,appearance_production,script_name,battle_pattern1,battle_pattern2,battle_pattern3,battle_pattern4,battle_pattern5,battle_pattern6,not_escape,battle_flag_group_id,get_value,get_ap,monster1,monster1_x_position,monster1_y_position,monster1_group,monster2,monster2_x_position,monster2_y_position,monster2_group,monster3,monster3_x_position,monster3_y_position,monster3_group,monster4,monster4_x_position,monster4_y_position,monster4_group,monster5,monster5_x_position,monster5_y_position,monster5_group,monster6,monster6_x_position,monster6_y_position,monster6_group,monster7,monster7_x_position,monster7_y_position,monster7_group,monster8,monster8_x_position,monster8_y_position,monster8_group,monster9,monster9_x_position,monster9_y_position,monster9_group
264,15,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,110,30,-5,1,0,25,10,1,110,30,10,1
265,15,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,110,25,10,1,0,25,10,1
266,26,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,107,25,10,1,0,25,10,1
267,15,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,19,25,10,1,19,25,10,1,18,25,10,1
268,15,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,19,25,10,1,0,25,10,1
269,1,77,1,0,1,0,0,0,1,1,0,0,0,0,13,25,10,1,13,25,10,1,13,25,10,1,13,25,10,1,13,25,10,1,13,25,10,1,20,25,-5,1,0,25,10,1,20,25,10,1
270,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,13,25,10,1,0,25,10,1,13,25,10,1,13,25,10,1,13,25,10,1,20,25,-5,1,0,25,10,1,20,25,10,1
271,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,13,25,10,1,13,25,10,1,13,25,10,1,0,25,10,1,20,25,10,1,0,25,10,1
272,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,20,25,10,1,0,25,10,1
273,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,17,25,10,1,17,25,10,1,0,25,10,1,17,25,10,1,17,25,10,1,17,25,10,1
274,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,17,25,10,1,17,25,10,1,17,25,10,1
275,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,17,25,10,1,0,25,10,1
276,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,13,25,10,1,0,25,10,1,18,25,10,1,13,25,10,1,18,25,10,1,0,25,10,1,20,25,10,1,0,25,10,1
277,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,18,25,10,1,18,25,10,1,13,25,10,1
278,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,18,25,10,1,0,25,10,1
279,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,14,25,10,1,18,25,10,1,0,25,10,1
280,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,18,25,10,1,0,25,10,1
281,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,88,25,10,1,88,25,10,1,88,25,10,1,88,25,10,1,88,25,10,1,88,25,10,1
282,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,88,25,10,1,0,25,10,1,88,25,10,1,88,25,10,1,88,25,10,1
283,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,88,25,10,1,88,25,10,1,0,25,10,1
284,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,92,50,-5,1,0,25,10,1,92,50,10,1,94,35,-5,1,0,25,10,1,94,35,10,1
285,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,94,25,10,1,0,25,10,1
286,15,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,33,25,10,1,0,25,10,1,35,25,10,1,33,25,10,1,35,25,10,1,39,25,-5,1,0,25,10,1,39,25,10,1
287,15,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,33,25,10,1,35,25,10,1,0,25,10,1,0,25,10,1,39,25,10,1,0,25,10,1
288,15,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,33,25,-5,1,35,25,-5,1,0,25,10,1,39,25,-5,1,0,25,10,1,39,25,10,1
289,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,39,25,-5,1,0,25,10,1,39,25,10,1
290,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,39,25,10,1,0,25,10,1
291,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,89,25,10,1,89,25,10,1,0,25,10,1,91,25,10,1,91,25,10,1,89,25,10,1
292,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,91,25,10,1,0,25,10,1
293,13,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,38,25,-5,1,0,25,10,1,38,25,10,1
294,13,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,38,25,10,1,0,25,10,1
295,13,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,36,30,-5,1,0,25,10,1,36,30,10,1
296,13,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,36,25,10,1,0,25,10,1
297,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,88,35,10,1,0,25,10,1,90,35,10,1,88,35,10,1,90,35,10,1,92,35,-5,1,0,25,10,1,94,35,10,1
298,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,90,50,-10,1,0,25,10,1,88,50,10,1,92,35,-5,1,0,25,10,1,94,35,10,1
299,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,92,35,-5,1,0,25,10,1,94,35,10,1
300,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,92,25,10,1,0,25,10,1
301,28,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,70,25,10,1,74,25,10,1,71,25,10,1,75,25,10,1,75,25,10,1,74,25,10,1
302,28,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,71,25,10,1,0,25,10,1,74,25,10,1,75,25,10,1,70,25,10,1
303,28,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,74,25,10,1,75,25,10,1,0,25,10,1
304,28,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,75,25,10,1,0,25,10,1
305,1,77,1,0,1,0,0,0,1,1,0,0,0,0,55,45,10,1,55,45,10,1,55,45,10,1,0,25,10,1,59,40,18,1,59,40,8,1,60,25,10,1,60,25,0,1,0,25,10,1
306,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,59,43,10,1,0,25,10,1,55,35,10,1,55,35,10,1,60,35,10,1
307,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,55,25,10,1,0,25,10,1
308,25,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,61,25,10,1,61,25,10,1,0,25,10,1,61,25,10,1,61,25,10,1,61,25,10,1
309,25,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,61,25,10,1,0,25,10,1,61,25,10,1,61,25,10,1,61,25,10,1
310,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,61,25,10,1,61,25,10,1,61,25,10,1
311,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,61,25,10,1,61,25,10,1,0,25,10,1
312,23,77,1,0,1,0,0,0,1,1,2,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,51,25,10,1,0,25,10,1
313,21,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,64,25,10,1,64,25,10,1,0,25,10,1,64,25,10,1,64,25,10,1,64,25,10,1
314,21,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,64,25,10,1,0,25,10,1,64,25,10,1,64,25,10,1,64,25,10,1
315,21,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,64,25,10,1,64,25,10,1,64,25,10,1
316,21,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,64,25,10,1,64,25,10,1,0,25,10,1
317,28,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,71,25,10,1,71,25,10,1,71,25,10,1
318,28,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,71,25,10,1,71,25,10,1,0,25,10,1
319,28,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,71,25,10,1,0,25,10,1
320,23,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,105,25,10,1,105,25,10,1,105,25,10,1
321,23,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,105,25,10,1,105,25,10,1,0,25,10,1
322,23,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,105,25,10,1,0,25,10,1
323,21,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,27,25,10,1,27,25,10,1,0,25,10,1
324,21,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,27,25,10,1,0,25,10,1
325,21,77,1,0,1,0,0,0,1,1,0,0,0,0,26,25,10,1,26,25,10,1,26,25,10,1,26,25,10,1,26,25,10,1,26,25,10,1,29,25,-5,1,26,25,10,1,30,25,10,1
326,21,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,26,25,10,1,26,25,10,1,26,25,10,1,29,25,-5,1,26,25,10,1,30,25,10,1
327,13,77,1,0,1,0,0,0,1,1,2,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,26,25,10,1,0,25,10,1,29,25,-5,1,26,25,10,1,30,25,10,1
328,21,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,29,25,-5,1,0,25,10,1,30,25,10,1
329,13,77,1,0,1,0,0,0,1,1,2,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,77,30,-5,1,0,25,10,1,77,30,10,1
330,21,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,77,25,10,1,0,25,10,1
331,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,84,35,0,1,0,25,10,1,84,35,0,1,0,25,10,1,84,35,0,1
332,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,84,35,-5,1,0,25,10,1,84,35,10,1
333,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,84,25,10,1,0,25,10,1
334,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,79,25,10,1,0,25,10,1
335,15,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,33,25,10,1,0,25,10,1,33,25,10,1,33,25,10,1,33,25,10,1
336,15,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,33,25,10,1,33,25,10,1,33,25,10,1
337,15,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,33,25,10,1,33,25,10,1,0,25,10,1
338,18,82,1,0,1,0,0,0,0,0,2,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,121,45,-20,1,0,25,10,1
339,18,16,1,0,1,0,0,0,0,0,2,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,123,45,-20,1,0,25,10,1
340,18,82,1,0,1,0,0,0,0,0,2,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,125,45,-20,1,0,25,10,1
341,18,16,1,0,1,0,0,0,0,0,2,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,127,45,-20,1,0,25,10,1
342,30,16,1,0,1,0,0,0,0,0,2,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,126,45,-20,1,0,25,10,1
343,16,82,1,0,1,0,0,0,0,0,2,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,124,45,-20,1,0,25,10,1
344,22,16,1,0,1,0,0,0,0,0,2,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,122,45,-20,1,0,25,10,1
345,14,82,1,0,1,0,0,0,0,0,2,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,120,45,-20,1,0,25,10,1
346,19,17,1,0,1,0,0,0,0,0,2,1,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,128,45,-20,1,0,25,10,1
347,13,15,1,0,1,0,0,0,0,0,2,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,129,25,0,1,0,25,10,1
348,27,15,1,0,1,0,0,0,0,0,2,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,114,25,0,1,0,25,10,1
349,31,77,1,0,1,0,0,0,0,0,2,0,0,0,16,25,10,1,16,25,10,1,16,25,10,1,16,25,10,1,16,25,10,1,16,25,10,1,16,25,10,1,16,25,10,1,16,25,10,1
350,17,15,1,0,1,0,0,0,0,0,2,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,106,25,0,1,0,25,10,1
351,1,77,1,0,1,0,0,0,1,1,0,0,0,0,2,25,10,1,2,25,10,1,2,25,10,1,1,25,10,1,1,25,10,1,1,25,10,1,1,25,10,1,1,25,10,1,1,25,10,1
352,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,2,25,10,1,2,25,10,1,0,25,10,1,1,25,10,1,1,25,10,1,1,25,10,1
353,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,1,25,10,1,1,25,10,1,1,25,10,1
354,28,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,25,25,10,1,0,25,10,1,22,25,10,1,22,25,10,1,25,25,10,1,22,25,10,1,22,25,10,1,22,25,10,1
355,28,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,25,25,10,1,22,25,10,1,0,25,10,1,22,25,10,1,22,25,10,1,22,25,10,1
356,28,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,22,25,10,1,22,25,10,1,22,25,10,1
357,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,2,25,10,1,2,25,10,1,2,25,10,1
358,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,2,25,10,1,2,25,10,1,0,25,10,1
359,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,2,25,10,1,0,25,10,1
360,17,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,4,25,10,1,0,25,10,1,3,25,10,1,3,25,10,1,3,25,10,1,3,25,10,1,3,25,10,1,3,25,10,1
361,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,3,25,10,1,3,25,10,1,4,25,10,1,3,25,10,1,3,25,10,1,3,25,10,1
362,17,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,3,25,10,1,0,25,10,1,3,25,10,1,3,25,10,1,3,25,10,1
363,28,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,45,25,10,1,0,25,10,1,45,25,10,1,45,25,10,1,45,25,10,1,44,25,10,1,44,25,10,1,44,25,10,1
364,28,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,45,25,10,1,45,25,10,1,45,25,10,1,44,25,10,1,44,25,10,1,44,25,10,1
365,28,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,45,25,10,1,45,25,10,1,0,25,10,1,44,25,10,1,44,25,10,1,44,25,10,1
366,28,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,45,25,10,1,0,25,10,1,44,25,10,1,44,25,10,1,45,25,10,1
367,28,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,70,25,10,1,0,25,10,1,70,25,10,1,70,25,10,1,70,25,10,1
368,28,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,70,25,10,1,70,25,10,1,70,25,10,1
369,28,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,70,25,10,1,70,25,10,1,0,25,10,1
370,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,117,25,10,1,0,25,10,1,117,25,10,1,117,25,10,1,117,25,10,1
371,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,117,25,10,1,117,25,10,1,117,25,10,1
372,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,117,25,10,1,117,25,10,1,0,25,10,1
373,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,28,25,10,1,0,25,10,1,24,25,10,1,24,25,10,1,24,25,10,1
374,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,24,25,10,1,24,25,10,1,28,25,-5,1
375,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,24,25,10,1,0,25,10,1,28,25,10,1
376,1,77,1,0,1,0,0,0,1,1,0,0,0,0,46,25,10,1,46,25,10,1,46,25,10,1,45,25,10,1,45,25,10,1,46,25,10,1,45,25,10,1,45,25,10,1,45,25,10,1
377,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,46,25,10,1,0,25,10,1,46,25,10,1,45,25,10,1,46,25,10,1,45,25,10,1,45,25,10,1,45,25,10,1
378,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,46,25,10,1,46,25,10,1,0,25,10,1,45,25,10,1,45,25,10,1,45,25,10,1
379,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,45,25,10,1,45,25,10,1,46,25,10,1
380,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,45,25,10,1,45,25,10,1,0,25,10,1
381,1,77,1,0,1,0,0,0,1,1,0,0,0,0,7,25,10,1,0,25,10,1,7,25,10,1,0,25,10,1,10,25,-5,1,0,25,10,1,10,25,-5,1,0,25,10,1,10,25,10,1
382,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,7,25,10,1,0,25,10,1,10,25,-5,1,0,25,10,1,10,25,10,1
383,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,10,25,10,1,0,25,10,1
384,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,40,25,10,1,0,25,10,1,40,25,10,1,40,25,10,1,40,25,10,1,40,25,10,1,40,25,10,1,40,25,10,1
385,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,40,25,10,1,40,25,10,1,0,25,10,1,40,25,10,1,40,25,10,1,40,25,10,1
386,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,40,25,10,1,40,25,10,1,40,25,10,1
387,20,77,1,0,1,0,0,0,1,1,0,0,0,0,4,25,10,1,4,25,10,1,0,25,10,1,4,25,10,1,4,25,10,1,4,25,10,1,4,25,10,1,4,25,10,1,4,25,10,1
388,20,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,4,25,10,1,4,25,10,1,4,25,10,1,4,25,10,1,4,25,10,1,4,25,10,1
389,20,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,4,25,10,1,0,25,10,1,4,25,10,1,4,25,10,1,4,25,10,1
390,1,77,1,0,1,0,0,0,1,1,0,0,0,0,26,25,-5,1,0,25,10,1,26,25,10,1,0,25,10,1,28,25,-5,1,0,25,10,1,28,25,-5,1,0,25,10,1,28,25,10,1
391,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,26,25,10,1,0,25,10,1,28,25,-5,1,0,25,10,1,28,25,10,1
392,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,28,25,10,1,0,25,10,1
393,13,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,31,25,10,1,0,25,10,1,31,25,10,1,31,25,10,1,31,25,10,1,31,25,10,1,31,25,10,1,31,25,10,1
394,13,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,31,25,10,1,31,25,10,1,0,25,10,1,31,25,10,1,31,25,10,1,31,25,10,1
395,13,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,31,25,10,1,31,25,10,1,31,25,10,1
396,17,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,5,25,10,1,0,25,10,1,2,25,10,1,2,25,10,1,5,25,10,1,2,25,10,1,2,25,10,1,2,25,10,1
