id,group_id,lv,insert_type_1,hp_value1,hp_value2,mp_value1,mp_value2,insert_type_2,strength,vitality,agility,intelligence,spirit,magic,luck,insert_type_3,accuracy_rate,magic_evasion_rate,magical_times1,magical_times2,magical_times3,magical_times4,magical_times5,magical_times6,magical_times7,magical_times8
510,6,21,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,4,6,6,6,5,4,3,2,0
511,6,22,3,0,0,0,0,3,0,0,0,1,0,0,1,1,2,4,6,6,6,5,5,4,2,0
512,6,23,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,4,6,6,6,6,5,4,3,0
513,6,24,3,0,0,0,0,3,0,1,1,1,0,0,0,1,2,4,7,7,6,6,5,4,3,0
514,6,25,3,0,0,0,0,3,1,0,0,0,0,0,0,1,2,4,7,7,6,6,5,5,3,1
515,6,26,3,1,0,0,0,3,0,0,0,1,0,0,0,1,2,4,7,7,6,6,5,5,4,2
516,6,27,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,4,7,7,7,6,6,5,4,2
517,6,28,3,0,0,0,0,3,0,0,0,1,0,0,0,1,2,4,7,8,7,6,6,5,4,3
518,6,29,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,4,7,8,7,7,6,5,5,3
519,6,30,3,0,0,0,0,3,0,0,1,1,0,0,1,1,2,4,7,8,7,7,6,6,5,4
520,6,31,3,0,0,0,0,3,1,0,0,0,0,0,0,1,2,4,7,8,8,7,6,6,5,4
521,6,32,3,0,0,0,0,3,0,1,0,1,0,0,0,1,2,4,7,8,8,7,7,6,5,4
522,6,33,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,4,7,8,8,7,7,6,5,5
523,6,34,3,0,0,0,0,3,0,0,0,1,0,0,1,1,2,4,7,8,8,7,7,6,6,5
524,6,35,3,1,0,0,0,3,0,0,0,0,0,0,0,1,2,4,7,8,8,8,7,6,6,5
525,6,36,3,0,0,0,0,3,0,1,1,1,0,0,0,1,2,4,7,8,8,8,7,7,6,5
526,6,37,3,0,0,0,0,3,1,0,0,0,0,0,0,1,2,4,7,8,8,8,7,7,6,6
527,6,38,3,0,0,0,0,3,0,0,0,1,0,0,0,1,2,4,7,9,8,8,7,7,6,6
528,6,39,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,4,7,9,8,8,7,7,7,6
529,6,40,3,0,0,0,0,3,0,0,0,1,0,0,0,1,2,4,7,9,8,8,8,7,7,6
530,6,41,3,1,0,0,0,3,0,0,0,0,0,0,0,1,2,4,7,9,8,8,8,7,7,7
531,6,42,3,0,0,0,0,3,0,0,0,1,0,0,1,1,2,4,7,9,8,8,8,8,7,7
532,6,43,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,4,7,9,9,8,8,8,7,7
533,6,44,3,0,0,0,0,3,0,1,0,1,0,0,0,1,2,4,7,9,9,8,8,8,8,7
534,6,45,3,0,0,0,0,3,0,0,1,0,0,0,0,1,2,4,7,9,9,8,8,8,8,8
535,6,46,3,0,0,0,0,3,0,0,0,1,0,0,0,1,2,4,7,9,9,9,8,8,8,8
536,6,47,3,0,0,0,0,3,1,0,0,0,0,0,0,1,2,4,7,9,9,9,9,8,8,8
537,6,48,3,1,0,0,0,3,0,0,0,1,0,0,0,1,2,4,7,9,9,9,9,9,8,8
538,6,49,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,4,7,9,9,9,9,9,9,8
539,6,50,3,0,0,0,0,3,0,0,0,1,0,0,1,1,2,4,7,9,9,9,9,9,9,9
540,6,51,3,0,0,0,0,3,0,1,0,0,0,0,0,1,2,4,7,9,9,9,9,9,9,9
541,6,52,3,0,0,0,0,3,0,0,0,1,0,0,0,1,2,4,7,9,9,9,9,9,9,9
542,6,53,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,4,7,9,9,9,9,9,9,9
543,6,54,3,1,0,0,0,3,1,0,0,1,0,0,0,1,2,4,7,9,9,9,9,9,9,9
544,6,55,3,0,0,0,0,3,0,0,1,0,0,0,0,1,2,4,7,9,9,9,9,9,9,9
545,6,56,3,0,0,0,0,3,0,0,0,1,0,0,1,1,2,4,7,9,9,9,9,9,9,9
546,6,57,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,4,7,9,9,9,9,9,9,9
547,6,58,3,0,0,0,0,3,0,1,0,1,0,0,0,1,2,4,7,9,9,9,9,9,9,9
548,6,59,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,4,7,9,9,9,9,9,9,9
549,6,60,3,0,0,0,0,3,0,0,0,1,0,0,0,1,2,4,7,9,9,9,9,9,9,9
550,6,61,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,4,7,9,9,9,9,9,9,9
551,6,62,3,1,0,0,0,3,1,0,0,1,0,0,0,1,2,4,7,9,9,9,9,9,9,9
552,6,63,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,4,7,9,9,9,9,9,9,9
553,6,64,3,0,0,0,0,3,0,0,1,1,0,0,1,1,2,4,7,9,9,9,9,9,9,9
554,6,65,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,4,7,9,9,9,9,9,9,9
555,6,66,3,0,0,0,0,3,0,0,0,1,0,0,0,1,2,4,7,9,9,9,9,9,9,9
556,6,67,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,4,7,9,9,9,9,9,9,9
557,6,68,3,0,0,0,0,3,0,0,0,1,0,0,0,1,2,4,7,9,9,9,9,9,9,9
558,6,69,3,0,0,0,0,3,0,0,1,0,0,0,0,1,2,4,7,9,9,9,9,9,9,9
559,6,70,3,0,0,0,0,3,0,1,0,1,0,0,0,1,2,4,7,9,9,9,9,9,9,9
560,6,71,3,0,0,0,0,3,1,0,0,0,0,0,0,1,2,4,7,9,9,9,9,9,9,9
561,6,72,3,0,0,0,0,3,0,0,0,1,0,0,1,1,2,4,7,9,9,9,9,9,9,9
562,6,73,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,4,7,9,9,9,9,9,9,9
563,6,74,3,1,0,0,0,3,0,0,0,1,0,0,0,1,2,4,7,9,9,9,9,9,9,9
564,6,75,3,0,0,0,0,3,0,0,1,0,0,0,0,1,2,4,7,9,9,9,9,9,9,9
565,6,76,3,0,0,0,0,3,0,1,0,1,0,0,1,1,2,4,7,9,9,9,9,9,9,9
566,6,77,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,4,7,9,9,9,9,9,9,9
567,6,78,3,0,0,0,0,3,1,0,0,1,0,0,0,1,2,4,7,9,9,9,9,9,9,9
568,6,79,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,4,7,9,9,9,9,9,9,9
569,6,80,3,0,0,0,0,3,0,0,0,1,0,0,0,1,2,4,7,9,9,9,9,9,9,9
570,6,81,3,0,0,0,0,3,0,0,0,0,0,0,1,1,2,4,7,9,9,9,9,9,9,9
571,6,82,3,0,0,0,0,3,0,1,0,1,0,0,0,1,2,4,7,9,9,9,9,9,9,9
572,6,83,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,4,7,9,9,9,9,9,9,9
573,6,84,3,0,0,0,0,3,0,0,0,1,0,0,0,1,2,4,7,9,9,9,9,9,9,9
574,6,85,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,4,7,9,9,9,9,9,9,9
575,6,86,3,0,0,0,0,3,0,0,0,1,0,0,0,1,2,4,7,9,9,9,9,9,9,9
576,6,87,3,0,0,0,0,3,1,0,1,0,0,0,0,1,2,4,7,9,9,9,9,9,9,9
577,6,88,3,0,0,0,0,3,0,0,0,1,0,0,0,1,2,4,7,9,9,9,9,9,9,9
578,6,89,3,1,0,0,0,3,0,0,0,0,0,0,0,1,2,4,7,9,9,9,9,9,9,9
579,6,90,3,0,0,0,0,3,0,0,0,1,0,0,1,1,2,4,7,9,9,9,9,9,9,9
580,6,91,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,4,7,9,9,9,9,9,9,9
581,6,92,3,0,0,0,0,3,0,1,0,1,0,0,0,1,2,4,7,9,9,9,9,9,9,9
582,6,93,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,4,7,9,9,9,9,9,9,9
583,6,94,3,0,0,0,0,3,0,0,0,1,0,0,0,1,2,4,7,9,9,9,9,9,9,9
584,6,95,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,4,7,9,9,9,9,9,9,9
585,6,96,3,0,0,0,0,3,0,0,1,1,0,0,1,1,2,4,7,9,9,9,9,9,9,9
586,6,97,3,0,0,0,0,3,1,0,0,0,0,0,0,1,2,4,7,9,9,9,9,9,9,9
587,6,98,3,0,0,0,0,3,0,0,0,1,0,0,0,1,2,4,7,9,9,9,9,9,9,9
588,6,99,3,0,0,0,0,3,0,1,0,0,0,0,0,1,2,4,7,9,9,9,9,9,9,9
589,7,2,3,1,0,0,0,3,1,0,0,0,0,0,0,1,4,3,1,1,1,0,0,0,0,0
590,7,3,3,0,0,0,0,3,0,1,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
591,7,4,3,1,0,0,0,3,1,0,0,0,0,0,1,1,4,3,1,1,1,0,0,0,0,0
592,7,5,3,0,0,0,0,3,0,1,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
593,7,6,3,1,0,0,0,3,1,0,0,1,0,0,1,1,4,3,1,1,1,0,0,0,0,0
594,7,7,3,0,0,0,0,3,0,0,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
595,7,8,3,1,0,0,0,3,1,0,0,0,0,0,0,1,4,3,1,1,1,0,0,0,0,0
596,7,9,3,0,0,0,0,3,0,1,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
597,7,10,3,1,0,0,0,3,1,0,0,0,0,0,1,1,4,3,1,1,1,0,0,0,0,0
598,7,11,3,0,0,0,0,3,0,1,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
599,7,12,3,1,0,0,0,3,1,0,0,1,0,0,1,1,4,3,1,1,1,0,0,0,0,0
600,7,13,3,0,0,0,0,3,0,0,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
601,7,14,3,1,0,0,0,3,1,0,0,0,0,0,0,1,4,3,1,1,1,0,0,0,0,0
602,7,15,3,0,0,0,0,3,0,1,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
603,7,16,3,1,0,0,0,3,1,0,0,0,0,0,1,1,4,3,1,1,1,0,0,0,0,0
604,7,17,3,0,0,0,0,3,0,1,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
605,7,18,3,1,0,0,0,3,1,0,0,1,0,0,1,1,4,3,1,1,1,0,0,0,0,0
606,7,19,3,0,0,0,0,3,0,0,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
607,7,20,3,1,0,0,0,3,1,0,0,0,0,0,0,1,4,3,1,1,1,0,0,0,0,0
608,7,21,3,0,0,0,0,3,0,1,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
609,7,22,3,0,0,0,0,3,1,0,0,0,0,0,1,1,4,3,1,1,1,0,0,0,0,0
610,7,23,3,0,0,0,0,3,0,1,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
611,7,24,3,1,0,0,0,3,1,0,0,1,0,0,1,1,4,3,1,1,1,0,0,0,0,0
612,7,25,3,0,0,0,0,3,0,0,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
613,7,26,3,1,0,0,0,3,1,0,0,0,0,0,0,1,4,3,1,1,1,0,0,0,0,0
614,7,27,3,0,0,0,0,3,0,1,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
615,7,28,3,0,0,0,0,3,1,0,0,0,0,0,1,1,4,3,1,1,1,0,0,0,0,0
616,7,29,3,0,0,0,0,3,0,1,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
617,7,30,3,1,0,0,0,3,1,0,0,1,0,0,1,1,4,3,1,1,1,0,0,0,0,0
618,7,31,3,0,0,0,0,3,0,0,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
619,7,32,3,1,0,0,0,3,1,0,0,0,0,0,0,1,4,3,1,1,1,0,0,0,0,0
620,7,33,3,0,0,0,0,3,0,1,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
621,7,34,3,0,0,0,0,3,1,0,0,0,0,0,1,1,4,3,1,1,1,0,0,0,0,0
622,7,35,3,0,0,0,0,3,0,1,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
623,7,36,3,1,0,0,0,3,1,0,0,1,0,0,1,1,4,3,1,1,1,0,0,0,0,0
624,7,37,3,0,0,0,0,3,0,0,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
625,7,38,3,1,0,0,0,3,1,0,0,0,0,0,0,1,4,3,1,1,1,0,0,0,0,0
626,7,39,3,0,0,0,0,3,0,1,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
627,7,40,3,0,0,0,0,3,1,0,0,0,0,0,1,1,4,3,1,1,1,0,0,0,0,0
628,7,41,3,0,0,0,0,3,0,1,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
629,7,42,3,1,0,0,0,3,1,0,0,1,0,0,1,1,4,3,1,1,1,0,0,0,0,0
630,7,43,3,0,0,0,0,3,0,0,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
631,7,44,3,1,0,0,0,3,1,0,0,0,0,0,0,1,4,3,1,1,1,0,0,0,0,0
632,7,45,3,0,0,0,0,3,0,1,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
633,7,46,3,0,0,0,0,3,1,0,0,0,0,0,1,1,4,3,1,1,1,0,0,0,0,0
634,7,47,3,0,0,0,0,3,0,1,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
635,7,48,3,0,0,0,0,3,1,0,0,1,0,0,1,1,4,3,1,1,1,0,0,0,0,0
636,7,49,3,0,0,0,0,3,0,0,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
637,7,50,3,1,0,0,0,3,1,0,0,0,0,0,0,1,4,3,1,1,1,0,0,0,0,0
638,7,51,3,0,0,0,0,3,0,1,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
639,7,52,3,0,0,0,0,3,1,0,0,0,0,0,1,1,4,3,1,1,1,0,0,0,0,0
640,7,53,3,0,0,0,0,3,0,1,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
641,7,54,3,0,0,0,0,3,1,0,0,1,0,0,1,1,4,3,1,1,1,0,0,0,0,0
642,7,55,3,0,0,0,0,3,0,0,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
643,7,56,3,1,0,0,0,3,1,0,0,0,0,0,0,1,4,3,1,1,1,0,0,0,0,0
644,7,57,3,0,0,0,0,3,0,1,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
645,7,58,3,0,0,0,0,3,1,0,0,0,0,0,1,1,4,3,1,1,1,0,0,0,0,0
646,7,59,3,0,0,0,0,3,0,1,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
647,7,60,3,0,0,0,0,3,1,0,0,1,0,0,1,1,4,3,1,1,1,0,0,0,0,0
648,7,61,3,0,0,0,0,3,0,0,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
649,7,62,3,1,0,0,0,3,1,0,0,0,0,0,0,1,4,3,1,1,1,0,0,0,0,0
650,7,63,3,0,0,0,0,3,0,1,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
651,7,64,3,0,0,0,0,3,1,0,0,0,0,0,1,1,4,3,1,1,1,0,0,0,0,0
652,7,65,3,0,0,0,0,3,0,0,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
653,7,66,3,0,0,0,0,3,1,0,0,1,0,0,0,1,4,3,1,1,1,0,0,0,0,0
654,7,67,3,0,0,0,0,3,0,1,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
655,7,68,3,1,0,0,0,3,1,0,0,0,0,0,1,1,4,3,1,1,1,0,0,0,0,0
656,7,69,3,0,0,0,0,3,0,0,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
657,7,70,3,0,0,0,0,3,1,0,0,0,0,0,0,1,4,3,1,1,1,0,0,0,0,0
658,7,71,3,0,0,0,0,3,0,1,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
659,7,72,3,0,0,0,0,3,1,0,0,1,0,0,1,1,4,3,1,1,1,0,0,0,0,0
660,7,73,3,0,0,0,0,3,0,0,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
661,7,74,3,1,0,0,0,3,1,0,0,0,0,0,0,1,4,3,1,1,1,0,0,0,0,0
662,7,75,3,0,0,0,0,3,0,1,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
663,7,76,3,0,0,0,0,3,1,0,0,0,0,0,1,1,4,3,1,1,1,0,0,0,0,0
664,7,77,3,0,0,0,0,3,0,0,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
665,7,78,3,0,0,0,0,3,1,0,0,1,0,0,0,1,4,3,1,1,1,0,0,0,0,0
666,7,79,3,0,0,0,0,3,0,1,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
667,7,80,3,1,0,0,0,3,1,0,0,0,0,0,0,1,4,3,1,1,1,0,0,0,0,0
668,7,81,3,0,0,0,0,3,0,0,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
669,7,82,3,0,0,0,0,3,1,0,0,0,0,0,0,1,4,3,1,1,1,0,0,0,0,0
670,7,83,3,0,0,0,0,3,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
671,7,84,3,0,0,0,0,3,1,0,0,1,0,0,0,1,4,3,1,1,1,0,0,0,0,0
672,7,85,3,0,0,0,0,3,0,0,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
673,7,86,3,1,0,0,0,3,1,0,0,0,0,0,0,1,4,3,1,1,1,0,0,0,0,0
674,7,87,3,0,0,0,0,3,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
675,7,88,3,0,0,0,0,3,1,0,0,0,0,0,0,1,4,3,1,1,1,0,0,0,0,0
676,7,89,3,0,0,0,0,3,0,0,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
677,7,90,3,0,0,0,0,3,1,0,0,0,0,0,0,1,4,3,1,1,1,0,0,0,0,0
678,7,91,3,0,0,0,0,3,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
679,7,92,3,1,0,0,0,3,1,0,0,0,0,0,0,1,4,3,1,1,1,0,0,0,0,0
680,7,93,3,0,0,0,0,3,0,0,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
681,7,94,3,0,0,0,0,3,1,0,0,0,0,0,0,1,4,3,1,1,1,0,0,0,0,0
682,7,95,3,0,0,0,0,3,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
683,7,96,3,0,0,0,0,3,1,0,0,0,0,0,0,1,4,3,1,1,1,0,0,0,0,0
684,7,97,3,0,0,0,0,3,0,0,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
685,7,98,3,1,0,0,0,3,1,0,0,0,0,0,0,1,4,3,1,1,1,0,0,0,0,0
686,7,99,3,0,0,0,0,3,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
687,8,2,3,1,0,0,0,3,1,0,0,0,0,0,1,1,5,3,1,1,1,1,0,0,0,0
688,8,3,3,0,0,0,0,3,0,0,1,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
689,8,4,3,1,0,0,0,3,1,0,0,1,0,0,1,1,5,3,1,1,1,1,0,0,0,0
690,8,5,3,0,0,0,0,3,0,1,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
691,8,6,3,1,0,0,0,3,1,0,0,0,0,0,1,1,5,3,1,1,1,1,0,0,0,0
692,8,7,3,0,0,0,0,3,0,0,1,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
693,8,8,3,1,0,0,0,3,1,0,0,1,0,0,1,1,5,3,1,1,1,1,0,0,0,0
694,8,9,3,0,0,0,0,3,0,0,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
695,8,10,3,0,0,0,0,3,1,0,0,0,0,0,1,1,5,3,1,1,1,1,0,0,0,0
696,8,11,3,0,0,0,0,3,0,1,1,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
697,8,12,3,1,0,0,0,3,1,0,0,1,0,0,1,1,5,3,1,1,1,1,0,0,0,0
698,8,13,3,0,0,0,0,3,0,0,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
699,8,14,3,0,0,0,0,3,1,0,0,0,0,0,1,1,5,3,1,1,1,1,0,0,0,0
700,8,15,3,0,0,0,0,3,0,0,1,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
701,8,16,3,1,0,0,0,3,1,0,0,0,0,0,1,1,5,3,1,1,1,1,0,0,0,0
702,8,17,3,0,0,0,0,3,0,1,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
703,8,18,3,0,0,0,0,3,1,0,0,1,0,0,1,1,5,3,1,1,1,1,0,0,0,0
704,8,19,3,0,0,0,0,3,0,0,1,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
705,8,20,3,1,0,0,0,3,0,0,0,0,0,0,1,1,5,3,1,1,1,1,0,0,0,0
706,8,21,3,0,0,0,0,3,0,0,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
707,8,22,3,0,0,0,0,3,1,0,0,0,0,0,1,1,5,3,1,1,1,1,0,0,0,0
708,8,23,3,0,0,0,0,3,0,1,1,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
709,8,24,3,1,0,0,0,3,1,0,0,1,0,0,1,1,5,3,1,1,1,1,0,0,0,0
710,8,25,3,0,0,0,0,3,0,0,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
711,8,26,3,0,0,0,0,3,0,0,0,0,0,0,1,1,5,3,1,1,1,1,0,0,0,0
712,8,27,3,0,0,0,0,3,0,0,1,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
713,8,28,3,1,0,0,0,3,1,0,0,0,0,0,1,1,5,3,1,1,1,1,0,0,0,0
714,8,29,3,0,0,0,0,3,0,1,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
715,8,30,3,0,0,0,0,3,1,0,0,1,0,0,1,1,5,3,1,1,1,1,0,0,0,0
716,8,31,3,0,0,0,0,3,0,0,1,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
717,8,32,3,0,0,0,0,3,0,0,0,0,0,0,1,1,5,3,1,1,1,1,0,0,0,0
718,8,33,3,0,0,0,0,3,0,0,1,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
719,8,34,3,1,0,0,0,3,1,0,0,0,0,0,1,1,5,3,1,1,1,1,0,0,0,0
720,8,35,3,0,0,0,0,3,0,1,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
721,8,36,3,0,0,0,0,3,1,0,0,1,0,0,1,1,5,3,1,1,1,1,0,0,0,0
722,8,37,3,0,0,0,0,3,0,0,1,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
723,8,38,3,0,0,0,0,3,0,0,0,0,0,0,1,1,5,3,1,1,1,1,0,0,0,0
724,8,39,3,0,0,0,0,3,0,0,1,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
725,8,40,3,1,0,0,0,3,1,0,0,0,0,0,1,1,5,3,1,1,1,1,0,0,0,0
726,8,41,3,0,0,0,0,3,0,1,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
727,8,42,3,0,0,0,0,3,1,0,0,1,0,0,1,1,5,3,1,1,1,1,0,0,0,0
728,8,43,3,0,0,0,0,3,0,0,1,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
729,8,44,3,0,0,0,0,3,0,0,0,0,0,0,1,1,5,3,1,1,1,1,0,0,0,0
730,8,45,3,0,0,0,0,3,0,0,1,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
731,8,46,3,1,0,0,0,3,1,0,0,0,0,0,1,1,5,3,1,1,1,1,0,0,0,0
732,8,47,3,0,0,0,0,3,0,1,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
733,8,48,3,0,0,0,0,3,1,0,0,1,0,0,1,1,5,3,1,1,1,1,0,0,0,0
734,8,49,3,0,0,0,0,3,0,0,1,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
735,8,50,3,0,0,0,0,3,0,0,0,0,0,0,1,1,5,3,1,1,1,1,0,0,0,0
736,8,51,3,0,0,0,0,3,0,0,1,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
737,8,52,3,1,0,0,0,3,1,0,0,0,0,0,1,1,5,3,1,1,1,1,0,0,0,0
738,8,53,3,0,0,0,0,3,0,1,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
739,8,54,3,0,0,0,0,3,1,0,0,1,0,0,1,1,5,3,1,1,1,1,0,0,0,0
740,8,55,3,0,0,0,0,3,0,0,1,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
741,8,56,3,0,0,0,0,3,0,0,0,0,0,0,1,1,5,3,1,1,1,1,0,0,0,0
742,8,57,3,0,0,0,0,3,0,0,1,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
743,8,58,3,1,0,0,0,3,0,0,0,0,0,0,1,1,5,3,1,1,1,1,0,0,0,0
744,8,59,3,0,0,0,0,3,0,1,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
745,8,60,3,0,0,0,0,3,1,0,0,1,0,0,1,1,5,3,1,1,1,1,0,0,0,0
746,8,61,3,0,0,0,0,3,0,0,1,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
747,8,62,3,0,0,0,0,3,0,0,0,0,0,0,1,1,5,3,1,1,1,1,0,0,0,0
748,8,63,3,0,0,0,0,3,0,0,1,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
749,8,64,3,1,0,0,0,3,1,0,0,0,0,0,1,1,5,3,1,1,1,1,0,0,0,0
750,8,65,3,0,0,0,0,3,0,1,1,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
751,8,66,3,0,0,0,0,3,1,0,0,1,0,0,1,1,5,3,1,1,1,1,0,0,0,0
752,8,67,3,0,0,0,0,3,0,0,1,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
753,8,68,3,0,0,0,0,3,0,0,0,0,0,0,1,1,5,3,1,1,1,1,0,0,0,0
754,8,69,3,0,0,0,0,3,0,0,1,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
755,8,70,3,0,0,0,0,3,1,0,0,0,0,0,1,1,5,3,1,1,1,1,0,0,0,0
756,8,71,3,0,0,0,0,3,0,1,1,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
757,8,72,3,1,0,0,0,3,1,0,0,1,0,0,1,1,5,3,1,1,1,1,0,0,0,0
758,8,73,3,0,0,0,0,3,0,0,1,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
759,8,74,3,0,0,0,0,3,0,0,0,0,0,0,1,1,5,3,1,1,1,1,0,0,0,0
760,8,75,3,0,0,0,0,3,0,0,1,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
761,8,76,3,0,0,0,0,3,1,0,0,0,0,0,1,1,5,3,1,1,1,1,0,0,0,0
762,8,77,3,0,0,0,0,3,0,1,1,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
763,8,78,3,0,0,0,0,3,1,0,0,1,0,0,1,1,5,3,1,1,1,1,0,0,0,0
764,8,79,3,0,0,0,0,3,0,0,1,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0
765,8,80,3,1,0,0,0,3,0,0,0,0,0,0,1,1,5,3,1,1,1,1,0,0,0,0
